event_date,user_id,score
2020-03-23 13:09:48,363580865,10
2020-03-23 13:56:35,365006706,10
2020-03-23 17:13:07,306837218,5
2020-03-23 17:44:50,289215774,10
2020-03-23 18:59:56,214684813,10
2020-03-23 19:29:17,365096548,7
2020-03-23 23:03:18,315237324,9
2020-03-23 23:43:17,326637969,8
2020-03-24 01:53:59,223509436,8
2020-03-24 03:44:44,289217398,9
2020-03-24 04:12:48,281166245,10
2020-03-24 04:15:14,308956353,10
2020-03-24 06:30:33,214834169,10
2020-03-24 11:30:55,365258711,10
2020-03-24 13:54:38,294602685,10
2020-03-24 14:33:36,215025746,10
2020-03-24 14:59:51,215025035,10
2020-03-24 16:54:02,319057538,8
2020-03-24 19:33:42,289215832,4
2020-03-24 20:15:06,309923773,6
2020-03-24 20:40:47,140035943,10
2020-03-24 20:42:14,289216736,9
2020-03-24 21:34:31,365444823,10
2020-03-24 23:00:31,296545232,6
2020-03-24 23:41:47,308871927,4
2020-03-25 01:55:55,317560298,9
2020-03-25 02:02:40,292767386,9
2020-03-25 02:30:02,289217579,10
2020-03-25 05:23:40,300851461,10
2020-03-25 07:33:51,289216993,3
2020-03-25 07:36:22,289216514,8
2020-03-25 09:06:32,321987451,8
2020-03-25 09:49:51,321201679,0
2020-03-25 10:12:57,299368713,9
2020-03-25 11:29:01,291215863,8
2020-03-25 11:29:47,320981997,10
2020-03-25 12:05:03,308071786,10
2020-03-25 12:28:45,317438805,10
2020-03-25 12:33:08,189931919,5
2020-03-25 12:54:38,214682909,10
2020-03-25 13:00:37,327386789,1
2020-03-25 15:02:45,289218418,10
2020-03-25 15:08:54,319115359,7
2020-03-25 15:30:20,215273439,10
2020-03-25 17:43:14,365826372,9
2020-03-25 18:41:44,291026488,7
2020-03-25 19:04:58,327596809,9
2020-03-25 19:51:02,291488333,8
2020-03-25 20:15:35,89366722,8
2020-03-25 20:30:45,190376450,8
2020-03-25 21:11:47,289217655,10
2020-03-25 21:17:10,365479284,9
2020-03-25 21:22:37,276298208,8
2020-03-25 21:48:51,313773053,5
2020-03-25 21:49:12,215273742,7
2020-03-25 23:54:54,215024118,5
2020-03-26 01:10:52,289216000,10
2020-03-26 01:36:43,220114185,8
2020-03-26 03:17:14,319635989,9
2020-03-26 03:20:15,320074086,10
2020-03-26 03:25:20,290228523,0
2020-03-26 04:30:40,289217596,7
2020-03-26 05:18:50,289216974,0
2020-03-26 07:03:52,116122941,8
2020-03-26 08:18:51,321592034,10
2020-03-26 12:11:17,314092274,9
2020-03-26 12:16:59,289218319,1
2020-03-26 13:30:36,289216554,7
2020-03-26 14:36:02,215514906,10
2020-03-26 15:10:36,215517277,10
2020-03-26 16:01:07,215024689,8
2020-03-26 19:32:39,221395592,10
2020-03-26 22:44:39,215513445,10
2020-03-26 23:47:38,328154399,10
2020-03-27 02:44:40,366528471,10
2020-03-27 03:02:31,315110128,7
2020-03-27 04:14:09,366253547,8
2020-03-27 06:38:03,289219280,8
2020-03-27 10:18:51,156107962,7
2020-03-27 11:42:31,362676611,7
2020-03-27 12:57:46,366658990,10
2020-03-27 13:53:05,216330417,10
2020-03-27 13:53:33,216292603,7
2020-03-28 04:03:23,367001036,8
2020-03-28 04:23:12,367099620,10
2020-03-28 14:34:47,216690045,0
2020-03-28 17:50:23,220387711,8
2020-03-29 15:39:59,217144828,10
2020-03-29 15:55:41,217144000,8
2020-03-29 16:22:22,289215832,9
2020-03-29 16:28:30,217143830,10
2020-03-29 21:33:13,217144906,6
2020-03-30 13:38:51,217533552,6
2020-03-31 09:47:48,261793764,10
2020-03-31 21:56:30,367121817,9
2020-03-31 22:29:08,309694327,8
2020-04-01 06:33:04,217769845,10
2020-04-01 15:00:09,218018832,8
2020-04-01 15:59:00,217771387,10
2020-04-02 13:56:29,218337978,10
2020-04-02 14:19:47,218340498,9
2020-04-02 15:12:23,218338129,10
2020-04-02 21:22:53,302275022,8
2020-04-03 01:36:04,218338883,9
2020-04-03 05:16:35,218633316,9
2020-04-03 13:03:42,218338968,10
2020-04-03 13:56:42,218695992,10
2020-04-03 14:11:56,218696073,9
2020-04-03 15:12:26,218731786,3
2020-04-03 16:41:48,218731895,9
2020-04-03 17:38:50,218699356,9
2020-04-03 18:25:19,218342073,10
2020-04-03 20:15:42,216330379,10
2020-04-04 00:38:44,369158053,10
2020-04-04 13:41:08,188307112,8
2020-04-04 16:00:12,218337856,10
2020-04-04 16:21:33,219250374,10
2020-04-04 18:50:01,289216719,7
2020-04-05 06:36:24,370445566,10
2020-04-05 09:19:46,330074955,10
2020-04-05 13:33:03,367789757,10
2020-04-05 14:00:54,368597023,9
2020-04-05 14:42:08,219731387,10
2020-04-05 15:04:35,219729768,1
2020-04-05 16:03:37,370851934,6
2020-04-05 18:07:01,289218520,10
2020-04-05 20:37:40,371025316,10
2020-04-05 20:47:32,331089890,7
2020-04-05 22:42:23,219700944,8
2020-04-06 01:02:24,370535957,8
2020-04-06 15:31:49,220113989,7
2020-04-06 17:18:54,223012038,8
2020-04-06 17:23:47,220112556,9
2020-04-06 17:40:00,371304287,10
2020-04-06 18:26:23,371321832,9
2020-04-06 18:29:21,326953916,0
2020-04-06 19:22:12,368804367,9
2020-04-06 19:22:36,370511944,5
2020-04-06 19:29:27,328043176,8
2020-04-06 19:53:42,368740545,10
2020-04-06 22:35:49,146216266,10
2020-04-07 00:00:29,248771434,7
2020-04-07 00:18:51,369070226,10
2020-04-07 03:15:16,371432709,10
2020-04-07 07:26:00,371236347,9
2020-04-07 08:49:04,371506427,10
2020-04-07 13:07:32,289217315,5
2020-04-07 13:28:21,366579681,8
2020-04-07 13:44:19,220387710,9
2020-04-07 13:50:36,370345855,10
2020-04-07 14:42:59,220389392,10
2020-04-07 16:02:39,220390497,10
2020-04-07 16:58:52,220389500,10
2020-04-07 17:30:12,370796810,9
2020-04-07 20:34:42,371669415,9
2020-04-07 21:39:49,371669732,10
2020-04-07 23:54:46,370826538,7
2020-04-08 00:34:16,320953505,5
2020-04-08 01:45:46,220103573,8
2020-04-08 06:29:36,371794977,7
2020-04-08 06:36:29,371816135,5
2020-04-08 08:32:59,371833229,3
2020-04-08 09:31:01,370832432,10
2020-04-08 12:23:34,371850517,10
2020-04-08 13:09:32,371335517,8
2020-04-08 14:31:37,371781721,10
2020-04-08 14:39:00,220736057,10
2020-04-08 14:43:20,220738109,10
2020-04-08 16:46:04,371957020,8
2020-04-08 18:40:58,220736215,10
2020-04-08 19:50:09,220729661,10
2020-04-08 20:13:33,220733598,10
2020-04-08 20:37:38,372133728,9
2020-04-08 20:54:16,219663967,10
2020-04-09 00:46:17,372238648,10
2020-04-09 07:56:02,372220737,10
2020-04-09 08:38:07,220105533,10
2020-04-09 09:35:12,372431195,9
2020-04-09 14:00:18,221039435,1
2020-04-09 14:22:12,221069639,8
2020-04-09 14:33:54,317503050,10
2020-04-09 14:38:29,371806381,10
2020-04-09 14:45:02,244116664,0
2020-04-09 15:01:31,372238711,8
2020-04-09 15:08:48,221074569,10
2020-04-09 15:17:46,220733248,10
2020-04-09 16:25:16,372469575,8
2020-04-09 16:53:52,372608406,10
2020-04-09 16:58:46,211442711,10
2020-04-09 18:53:44,289217436,10
2020-04-09 19:43:16,372659900,7
2020-04-09 20:15:29,372422088,6
2020-04-09 22:21:50,372608347,10
2020-04-10 03:43:57,372700965,7
2020-04-10 04:04:06,372789961,8
2020-04-10 06:48:00,372838752,9
2020-04-10 08:26:58,372855336,10
2020-04-10 10:40:28,372877003,10
2020-04-10 13:47:58,221637288,10
2020-04-10 15:18:39,221635596,10
2020-04-10 15:39:42,372965037,10
2020-04-10 16:00:19,373008405,10
2020-04-10 16:23:51,372965056,8
2020-04-10 16:39:44,221657333,10
2020-04-10 17:05:17,221642484,10
2020-04-10 17:32:05,371919576,10
2020-04-10 17:57:06,221638900,8
2020-04-10 18:52:13,221643019,10
2020-04-10 19:00:45,372901667,10
2020-04-10 19:29:41,289219269,6
2020-04-10 19:50:36,373062254,9
2020-04-10 20:52:48,372965198,10
2020-04-10 21:38:53,373154618,10
2020-04-10 22:35:26,368727162,8
2020-04-10 23:00:46,372755459,10
2020-04-11 01:32:40,221630661,8
2020-04-11 02:09:09,221630618,8
2020-04-11 02:30:24,373096503,8
2020-04-11 04:00:53,368131290,10
2020-04-11 04:40:32,369792908,9
2020-04-11 04:41:39,373176750,10
2020-04-11 05:40:46,221633884,0
2020-04-11 06:35:39,291820645,8
2020-04-11 07:17:07,289218345,8
2020-04-11 08:32:46,372901714,5
2020-04-11 10:19:42,373124324,9
2020-04-11 12:11:06,373389963,10
2020-04-11 13:09:54,373096527,10
2020-04-11 13:31:22,189933483,0
2020-04-11 13:56:36,222037830,9
2020-04-11 13:59:09,189932408,10
2020-04-11 14:06:46,189933106,10
2020-04-11 14:19:55,222074650,8
2020-04-11 14:24:00,128679794,10
2020-04-11 14:34:56,222037717,8
2020-04-11 14:42:32,189935709,9
2020-04-11 15:07:05,222073938,9
2020-04-11 15:11:39,189936737,9
2020-04-11 15:14:16,129138377,7
2020-04-11 15:57:15,70490743,4
2020-04-11 16:39:05,372965123,9
2020-04-11 17:13:57,189932491,10
2020-04-11 17:22:03,189933223,10
2020-04-11 17:23:43,373154532,8
2020-04-11 17:39:01,189932552,10
2020-04-11 18:44:01,373533752,8
2020-04-11 19:10:29,108956643,9
2020-04-11 19:34:38,373154599,8
2020-04-11 19:47:20,222038069,9
2020-04-11 22:33:38,373783857,8
2020-04-11 22:34:29,189932596,8
2020-04-11 23:57:28,373176585,10
2020-04-12 03:06:24,149113411,10
2020-04-12 03:58:46,221640496,9
2020-04-12 05:51:00,291522077,3
2020-04-12 08:58:25,373985262,9
2020-04-12 10:20:11,373154610,10
2020-04-12 12:29:50,189939412,7
2020-04-12 14:08:38,222479576,10
2020-04-12 14:50:37,222475364,10
2020-04-12 14:59:02,98935979,10
2020-04-12 15:49:54,189932055,9
2020-04-12 16:05:03,189942513,10
2020-04-12 18:35:41,231677911,10
2020-04-12 20:06:54,374160361,10
2020-04-12 21:29:58,373445670,10
2020-04-12 21:45:51,374277418,7
2020-04-13 00:08:35,129059837,10
2020-04-13 02:09:57,374375321,5
2020-04-13 11:52:34,189933183,8
2020-04-13 13:42:18,202037895,8
2020-04-13 14:14:59,223012646,10
2020-04-13 14:33:55,223014710,0
2020-04-13 14:44:55,78097168,8
2020-04-13 14:52:23,223012172,8
2020-04-13 16:20:22,223012883,8
2020-04-13 17:26:11,223012278,8
2020-04-13 19:26:28,223013088,10
2020-04-13 21:09:20,282020445,8
2020-04-14 03:42:14,372081154,7
2020-04-14 03:51:16,217484763,7
2020-04-14 05:18:58,223021316,8
2020-04-14 07:56:39,289215883,5
2020-04-14 09:08:43,289216790,7
2020-04-14 12:01:55,374778306,9
2020-04-14 13:21:30,223476699,9
2020-04-14 14:39:23,374850075,7
2020-04-14 14:56:31,223514019,3
2020-04-14 14:56:57,223511171,10
2020-04-14 15:13:18,374575802,6
2020-04-14 15:23:06,190378703,7
2020-04-14 15:59:13,223507390,10
2020-04-14 16:53:51,374805065,10
2020-04-15 00:28:13,223510044,7
2020-04-15 04:40:35,373303679,9
2020-04-15 05:06:57,369962669,8
2020-04-15 05:48:53,375234416,10
2020-04-15 07:33:54,289216511,9
2020-04-15 08:00:49,223516490,10
2020-04-15 11:04:25,371652488,10
2020-04-15 11:33:15,372701059,10
2020-04-15 17:23:22,375242587,7
2020-04-15 19:28:50,289216117,6
2020-04-15 20:15:23,375468986,10
2020-04-15 21:39:26,372442208,9
2020-04-16 00:49:28,189933444,0
2020-04-16 05:40:32,375645504,8
2020-04-16 14:49:21,224039290,10
2020-04-16 16:31:38,191043786,10
2020-04-16 16:55:47,375680012,7
2020-04-16 18:09:45,375014886,10
2020-04-16 20:54:05,375929721,3
2020-04-17 02:06:58,375969070,10
2020-04-17 02:46:40,376019848,8
2020-04-17 08:42:35,221638930,10
2020-04-17 09:33:08,372422065,10
2020-04-17 11:27:14,326532834,6
2020-04-17 11:59:10,376210581,8
2020-04-17 12:57:30,376222937,10
2020-04-17 13:57:41,224538215,10
2020-04-17 19:30:27,376415263,10
2020-04-18 03:55:04,209742490,8
2020-04-18 08:47:06,222593381,10
2020-04-18 13:17:51,376092574,8
2020-04-18 13:40:07,224885704,10
2020-04-18 15:01:45,212462803,8
2020-04-18 20:54:03,376806058,10
2020-04-18 22:00:50,376944300,9
2020-04-18 22:06:54,376603396,8
2020-04-19 04:16:43,377021881,8
2020-04-19 06:26:48,377054341,10
2020-04-19 10:55:27,376479581,8
2020-04-19 12:27:30,289217106,9
2020-04-19 14:05:57,225404033,10
2020-04-19 17:01:11,372877041,8
2020-04-19 23:01:19,377254940,8
2020-04-20 00:58:27,377363151,10
2020-04-20 03:04:08,377202269,8
2020-04-20 05:08:17,225403693,10
2020-04-20 17:30:17,377581316,7
2020-04-20 19:17:13,377600849,8
2020-04-20 21:09:36,376622259,7
2020-04-20 22:08:39,377541375,10
2020-04-21 01:09:53,376470591,10
2020-04-21 13:01:32,377813172,5
2020-04-21 15:48:44,226212320,7
2020-04-21 18:08:10,289216710,10
2020-04-21 20:10:54,377940977,7
2020-04-21 21:03:45,300831010,3
2020-04-21 21:06:53,377813159,4
2020-04-22 03:42:37,378052418,5
2020-04-22 09:25:22,321015937,8
2020-04-23 03:02:08,289217343,10
2020-04-23 03:41:46,378590871,10
2020-04-23 16:57:01,378842699,10
2020-04-23 18:20:57,226841384,5
2020-04-23 21:33:15,378962866,8
2020-04-23 21:33:22,378955113,10
2020-04-23 21:55:12,257416028,10
2020-04-23 21:59:57,378967713,10
2020-04-23 22:45:46,337986192,8
2020-04-24 00:01:09,378894748,9
2020-04-24 01:58:17,291805996,10
2020-04-24 07:49:47,378957077,9
2020-04-24 18:36:51,227441944,8
2020-04-24 21:35:44,135511869,10
2020-04-24 22:02:50,379252724,5
2020-04-25 03:12:06,374997511,10
2020-04-25 03:44:16,289216662,10
2020-04-25 11:37:12,289216072,10
2020-04-25 15:01:29,379097198,10
2020-04-25 15:33:25,379245382,6
2020-04-25 16:13:10,227912401,7
2020-04-25 23:52:11,380017341,10
2020-04-26 10:48:23,380155986,7
2020-04-26 22:52:14,228249129,10
2020-04-27 03:35:43,380453649,9
2020-04-27 14:12:14,228617009,7
2020-04-27 17:33:49,228552490,9
2020-04-27 18:49:06,380612107,7
2020-04-27 23:40:16,380453596,10
2020-04-28 00:27:35,289216741,9
2020-04-28 04:49:18,234459533,0
2020-04-28 10:21:47,326121881,10
2020-04-28 17:04:27,380836357,10
2020-04-28 18:24:27,380920456,10
2020-04-28 18:47:51,380769912,10
2020-04-29 01:27:46,381008475,6
2020-04-29 14:26:08,229146563,9
2020-04-29 22:18:34,381344681,10
2020-04-30 00:59:19,381384333,10
2020-04-30 07:57:04,381652257,8
2020-04-30 09:02:17,372682450,9
2020-04-30 10:58:33,381675013,7
2020-04-30 14:27:03,381397263,10
2020-04-30 19:53:33,381857287,8
2020-04-30 21:23:30,381979958,8
2020-05-01 05:51:36,145935421,10
2020-05-01 10:20:54,289216844,8
2020-05-01 12:28:27,382169181,8
2020-05-01 15:53:00,230113603,9
2020-05-01 16:14:51,381965456,8
2020-05-01 21:15:05,230221614,10
2020-05-01 23:28:25,382394553,9
2020-05-02 00:43:09,282025511,8
2020-05-02 11:38:21,382626329,10
2020-05-02 20:56:52,382850250,10
2020-05-03 04:51:03,382901569,8
2020-05-03 09:53:27,383031142,9
2020-05-03 13:20:18,379301243,8
2020-05-03 14:04:48,229598945,7
2020-05-03 15:19:41,196674274,3
2020-05-03 16:01:28,230779699,10
2020-05-04 18:39:40,383676040,10
2020-05-05 04:47:01,383746368,8
2020-05-05 04:48:11,197022787,10
2020-05-05 17:08:14,384012408,6
2020-05-06 09:31:43,289219729,10
2020-05-06 17:28:39,384481159,9
2020-05-06 23:11:04,384606217,9
2020-05-06 23:17:12,289218455,10
2020-05-07 12:14:37,384830337,10
2020-05-07 14:44:31,155494717,10
2020-05-07 17:37:11,384822776,10
2020-05-07 18:04:05,385058481,8
2020-05-07 20:02:21,385139573,10
2020-05-08 01:59:09,198327736,2
2020-05-08 10:45:33,381545662,9
2020-05-09 05:16:25,233154893,0
2020-05-09 13:09:56,385849812,10
2020-05-09 13:30:46,233318281,10
2020-05-09 13:31:54,385408651,10
2020-05-09 13:33:26,199260403,10
2020-05-09 14:42:19,228557111,7
2020-05-10 11:30:33,386467752,8
2020-05-10 15:54:57,199257997,6
2020-05-11 07:08:50,386858082,10
2020-05-11 07:17:35,386924929,10
2020-05-11 11:05:54,336345512,10
2020-05-11 12:37:43,289217894,5
2020-05-11 19:09:05,386720461,10
2020-05-12 14:25:07,161185792,7
2020-05-12 14:31:32,200047044,8
2020-05-12 14:34:52,234478344,10
2020-05-12 17:26:07,234479316,8
2020-05-12 18:54:38,383149509,9
2020-05-12 18:55:06,289217080,10
2020-05-13 12:10:18,387665203,7
2020-05-13 17:00:41,291468448,8
2020-05-13 17:50:33,202036624,8
2020-05-14 15:07:26,201609376,1
2020-05-14 15:22:21,201576720,10
2020-05-14 15:35:15,201570992,10
2020-05-14 16:02:04,386034339,10
2020-05-14 18:27:03,200273127,5
2020-05-15 01:39:31,292306485,8
2020-05-15 02:36:34,338277104,8
2020-05-15 06:18:45,388653394,9
2020-05-15 07:31:37,389173468,10
2020-05-15 08:34:34,368628625,10
2020-05-15 10:17:12,346817461,8
2020-05-15 14:35:07,289217415,7
2020-05-15 14:46:25,293093066,8
2020-05-15 15:27:51,385849804,10
2020-05-15 15:29:22,344457718,10
2020-05-15 15:30:45,202036929,7
2020-05-15 15:43:45,85648657,7
2020-05-15 16:22:50,346537293,10
2020-05-15 16:27:35,386177874,8
2020-05-15 16:38:08,202040799,7
2020-05-15 19:11:05,347356353,9
2020-05-15 19:22:31,202037052,10
2020-05-15 20:02:36,201568679,8
2020-05-15 20:27:47,389493459,7
2020-05-15 20:41:56,347020058,10
2020-05-15 20:49:19,289215800,8
2020-05-15 22:03:58,345343648,7
2020-05-15 22:40:40,202037701,10
2020-05-15 22:53:33,347982958,7
2020-05-15 23:10:50,289217949,7
2020-05-16 00:09:54,389545365,10
2020-05-16 02:19:25,345758809,3
2020-05-16 02:51:11,368038327,9
2020-05-16 03:43:58,339467874,10
2020-05-16 03:58:21,289216917,8
2020-05-16 04:24:14,338123162,7
2020-05-16 04:44:47,346274596,10
2020-05-16 06:38:10,282020855,8
2020-05-16 07:09:59,336087627,8
2020-05-16 08:00:26,387452324,10
2020-05-16 08:24:42,348131386,7
2020-05-16 09:12:36,129244622,10
2020-05-16 10:04:30,292443993,10
2020-05-16 10:11:11,385943247,10
2020-05-16 11:02:52,389548260,10
2020-05-16 11:10:44,389592228,6
2020-05-16 12:20:57,338325344,9
2020-05-16 13:41:55,320978041,9
2020-05-16 13:54:43,369913005,10
2020-05-16 14:29:54,303797540,10
2020-05-16 15:25:45,347278139,9
2020-05-16 16:05:29,346231081,8
2020-05-16 16:15:11,348360065,10
2020-05-16 16:24:44,369039347,10
2020-05-16 16:47:19,389623825,10
2020-05-16 16:49:24,294673026,10
2020-05-16 18:11:17,315176243,10
2020-05-16 18:18:05,289215783,10
2020-05-16 18:25:14,291430208,7
2020-05-16 19:03:24,386526345,10
2020-05-16 19:42:32,368194883,10
2020-05-16 20:30:21,389953951,10
2020-05-16 21:41:39,389589798,2
2020-05-16 23:41:45,347136386,10
2020-05-17 03:17:55,125009944,10
2020-05-17 06:01:05,389170595,10
2020-05-17 06:13:37,223014277,8
2020-05-17 07:49:13,390128225,8
2020-05-17 11:32:39,390146334,10
2020-05-17 13:57:49,319873412,10
2020-05-17 17:27:42,343895679,5
2020-05-17 18:36:44,390320564,9
2020-05-17 21:49:31,346804359,10
2020-05-18 14:32:32,127647214,8
2020-05-18 22:44:18,227783762,10
2020-05-19 14:58:50,346542352,10
2020-05-19 21:14:11,391066055,9
2020-05-20 05:05:22,341556383,9
2020-05-20 12:04:16,391233868,10
2020-05-20 14:09:02,391158944,10
2020-05-20 18:58:56,291844172,5
2020-05-21 04:21:21,338472398,8
2020-05-21 15:27:35,237877771,10
2020-05-21 15:52:58,390993929,9
2020-05-21 16:57:26,391797856,10
2020-05-21 20:46:50,198947682,8
2020-05-21 21:19:13,392072833,8
2020-05-21 21:53:40,237205260,5
2020-05-21 22:21:38,345934637,3
2020-05-22 01:00:31,289215760,10
2020-05-22 01:20:35,129021497,0
2020-05-22 07:20:32,392018313,10
2020-05-22 13:25:02,392228001,6
2020-05-22 16:43:29,238464633,6
2020-05-22 22:33:01,392583195,9
2020-05-23 03:14:01,340826457,10
2020-05-23 04:16:48,238729263,8
2020-05-23 07:28:24,392732085,9
2020-05-23 13:50:43,392460854,8
2020-05-23 15:34:33,204810540,8
2020-05-23 16:16:46,129046260,9
2020-05-23 16:55:34,289217106,9
2020-05-23 17:08:00,392764217,8
2020-05-23 17:13:05,316326264,10
2020-05-23 18:29:50,291319681,4
2020-05-23 19:50:06,238810909,10
2020-05-23 20:18:04,392978835,5
2020-05-23 21:28:49,393009051,10
2020-05-23 21:52:56,129477263,10
2020-05-23 22:02:58,128678281,10
2020-05-24 01:07:28,129222823,10
2020-05-24 01:12:48,336439300,9
2020-05-24 05:25:41,391620450,10
2020-05-24 05:45:38,129538439,8
2020-05-24 06:40:12,239105875,10
2020-05-24 10:05:05,204956315,10
2020-05-24 10:35:05,393258109,6
2020-05-24 16:53:37,393392462,10
2020-05-24 17:00:39,393392433,10
2020-05-24 18:40:53,393445563,9
2020-05-24 19:26:04,393465090,9
2020-05-24 19:56:15,393445571,10
2020-05-24 20:01:41,128719742,8
2020-05-24 20:07:29,393485705,10
2020-05-24 21:05:18,393473834,10
2020-05-24 21:06:15,393487941,8
2020-05-24 21:30:37,129759198,6
2020-05-24 22:13:32,393464154,9
2020-05-24 22:13:32,393522875,9
2020-05-24 22:46:40,392289130,10
2020-05-24 23:20:35,129807563,7
2020-05-25 01:25:15,393608771,7
2020-05-25 03:24:16,393425287,9
2020-05-25 03:42:42,393445588,10
2020-05-25 04:01:36,393651493,10
2020-05-25 05:49:47,129855271,9
2020-05-25 11:13:49,393420363,7
2020-05-25 11:34:24,129868435,10
2020-05-25 12:18:43,129871421,9
2020-05-25 14:24:36,349871222,5
2020-05-25 14:26:01,393763310,9
2020-05-25 16:22:14,129890389,10
2020-05-25 18:51:41,393844359,8
2020-05-25 20:19:47,393763375,8
2020-05-25 22:50:00,393894586,10
2020-05-26 00:07:48,393918513,10
2020-05-26 02:29:28,129957100,10
2020-05-26 04:24:34,393860319,7
2020-05-26 05:13:42,393928106,10
2020-05-26 06:53:47,394033590,9
2020-05-26 06:58:35,393995882,9
2020-05-26 11:56:18,394096127,8
2020-05-26 12:54:48,393894612,9
2020-05-26 14:29:05,394120287,6
2020-05-26 17:32:41,393902753,10
2020-05-26 17:44:00,394196363,9
2020-05-26 18:07:57,394089157,9
2020-05-26 18:53:56,394193901,10
2020-05-26 19:39:34,394090802,10
2020-05-26 20:47:34,394104216,9
2020-05-26 21:13:23,393796687,7
2020-05-26 22:28:46,394304792,9
2020-05-27 03:34:17,351291445,10
2020-05-27 03:35:09,130108031,9
2020-05-27 08:37:18,393780891,9
2020-05-27 08:56:21,394469130,9
2020-05-27 10:02:12,394477740,7
2020-05-27 10:20:21,394472826,10
2020-05-27 10:43:39,130259913,9
2020-05-27 12:55:52,394511461,10
2020-05-27 12:59:57,394378751,10
2020-05-27 14:56:59,130230745,8
2020-05-27 16:12:03,289218092,9
2020-05-27 16:19:41,394625420,9
2020-05-27 18:38:27,394723684,9
2020-05-27 19:48:07,394768160,10
2020-05-27 20:26:57,394792315,10
2020-05-27 20:44:47,394246084,10
2020-05-27 20:57:44,130310146,9
2020-05-27 21:06:40,394710057,10
2020-05-27 22:21:18,394841237,10
2020-05-27 22:22:09,394841202,10
2020-05-27 22:29:08,394760532,10
2020-05-28 01:43:18,394918711,9
2020-05-28 02:05:18,110612100,10
2020-05-28 02:08:52,94767063,3
2020-05-28 02:16:35,111661907,10
2020-05-28 02:31:37,83347692,10
2020-05-28 02:44:33,111747895,10
2020-05-28 03:50:48,83502701,10
2020-05-28 03:53:19,130230679,8
2020-05-28 06:25:45,110258056,8
2020-05-28 10:04:29,395059938,9
2020-05-28 11:41:14,111263155,10
2020-05-28 11:43:50,130366060,10
2020-05-28 13:50:11,110263809,10
2020-05-28 13:59:42,395031671,9
2020-05-28 14:59:02,240159585,10
2020-05-28 15:01:04,394555270,7
2020-05-28 15:17:37,130245891,10
2020-05-28 15:45:23,129417446,8
2020-05-28 15:52:01,394818718,10
2020-05-28 16:14:06,394851782,8
2020-05-28 16:30:46,395167522,10
2020-05-28 20:56:37,395353526,9
2020-05-28 21:12:21,395384619,10
2020-05-28 22:05:01,395386751,10
2020-05-29 00:07:05,395339968,10
2020-05-29 00:12:41,130424291,10
2020-05-29 03:31:42,395228530,7
2020-05-29 04:10:34,394447813,8
2020-05-29 05:05:03,395574841,7
2020-05-29 06:08:12,130439109,10
2020-05-29 07:46:29,130026987,9
2020-05-29 08:06:47,395590979,8
2020-05-29 08:26:45,395345315,10
2020-05-29 08:54:01,307190754,2
2020-05-29 09:36:21,395233100,10
2020-05-29 09:51:45,394859872,10
2020-05-29 09:57:53,395535016,9
2020-05-29 12:46:24,395670858,10
2020-05-29 13:04:39,395674708,8
2020-05-29 14:51:07,395673081,6
2020-05-29 15:12:39,395591957,6
2020-05-29 15:31:03,395448047,7
2020-05-29 17:09:26,130538582,9
2020-05-29 18:04:16,395803358,8
2020-05-29 19:44:01,395730286,10
2020-05-29 19:59:54,129153453,8
2020-05-29 20:19:50,395803423,10
2020-05-29 22:13:49,130524377,10
2020-05-30 01:56:45,289219661,10
2020-05-30 02:26:13,396011525,5
2020-05-30 07:03:42,395803320,10
2020-05-30 07:52:20,130692119,10
2020-05-30 09:55:21,396078159,5
2020-05-30 11:00:09,206648229,8
2020-05-30 15:08:59,395730275,8
2020-05-30 17:09:02,395914560,7
2020-05-30 20:15:54,395852296,10
2020-05-30 20:23:03,396303718,5
2020-05-30 22:09:45,396323522,8
2020-05-31 06:35:08,396482008,6
2020-05-31 06:48:43,130787472,10
2020-05-31 07:44:21,289218959,10
2020-05-31 09:07:17,396507618,9
2020-05-31 09:35:46,396506384,7
2020-05-31 10:39:17,131066882,5
2020-05-31 10:58:47,394698583,8
2020-05-31 16:11:15,131119937,10
2020-05-31 16:16:06,130701783,8
2020-05-31 17:35:42,289220072,7
2020-05-31 19:54:29,396723795,10
2020-05-31 23:43:18,131166341,10
2020-06-01 00:49:45,396041048,10
2020-06-01 01:19:53,396961365,10
2020-06-01 03:25:47,396309030,10
2020-06-01 07:15:02,394526297,9
2020-06-01 07:31:49,241980349,10
2020-06-01 08:33:39,130716035,9
2020-06-01 09:59:56,131402618,7
2020-06-01 18:45:14,397223536,10
2020-06-02 03:50:09,396844439,10
2020-06-02 06:32:35,396606289,10
2020-06-02 08:45:34,131766447,10
2020-06-02 10:44:17,346330085,5
2020-06-02 14:14:39,131824792,7
2020-06-02 16:34:43,397499023,3
2020-06-02 17:05:06,131161190,10
2020-06-02 19:22:25,131881586,8
2020-06-02 20:25:49,397547876,10
2020-06-02 21:23:25,397580187,4
2020-06-03 04:55:15,340663242,2
2020-06-03 05:00:14,394442460,10
2020-06-03 10:09:02,395830201,10
2020-06-03 11:31:45,394403149,9
2020-06-03 13:35:59,396253406,9
2020-06-03 14:52:45,397814903,10
2020-06-03 15:15:23,397619740,10
2020-06-03 15:34:30,397828614,8
2020-06-03 20:40:28,393948144,8
2020-06-03 21:02:00,132262575,9
2020-06-03 23:56:41,242667619,10
2020-06-04 02:00:24,113058978,10
2020-06-04 02:33:30,111766314,7
2020-06-04 03:49:44,113070682,10
